ID	item	cosine_similarity(filler,prototype)
1617	operator@N@NSUBJ outrage@V@ROOT bricklayer@N@OBJ	0.4136388631485146
1618	operator@N@NSUBJ outrage@V@ROOT bricklayer@N@OBL	0.33776035650575387
1619	bricklayer@N@NSUBJ outrage@V@ROOT operator@N@OBL	0.47088245178208976
1620	candidate@N@NSUBJ approve@V@ROOT nominee@N@OBJ	0.5447297416761195
1621	nominee@N@NSUBJ approve@V@ROOT candidate@N@OBJ	0.619245831243566
1622	nominee@N@NSUBJ approve@V@ROOT candidate@N@OBL	0.6188449741684973
1623	candidate@N@NSUBJ approve@V@ROOT nominee@N@OBL	0.4775735021090659
1624	entomologist@N@NSUBJ disparage@V@ROOT biologist@N@OBJ	0.4764110175410027
1625	biologist@N@NSUBJ disparage@V@ROOT entomologist@N@OBJ	0.32066891213725657
1626	biologist@N@NSUBJ disparage@V@ROOT entomologist@N@OBL	0.33483840345322136
1627	entomologist@N@NSUBJ disparage@V@ROOT biologist@N@OBL	0.3082161751797322
1628	hypochondriac@N@NSUBJ hound@V@ROOT medic@N@OBJ	0.3425692903996542
1629	medic@N@NSUBJ hound@V@ROOT hypochondriac@N@OBJ	0.3571183223095533
1630	medic@N@NSUBJ hound@V@ROOT hypochondriac@N@OBL	0.30002752308753555
1631	hypochondriac@N@NSUBJ hound@V@ROOT medic@N@OBL	0.5313176246613068
1632	chemist@N@NSUBJ suspect@V@ROOT pharmacist@N@OBJ	0.3052744427445605
1633	pharmacist@N@NSUBJ suspect@V@ROOT chemist@N@OBJ	0.3691899311361002
1634	pharmacist@N@NSUBJ suspect@V@ROOT chemist@N@OBL	0.39377113203700154
1635	chemist@N@NSUBJ suspect@V@ROOT pharmacist@N@OBL	0.5040022378544647
1636	litigator@N@NSUBJ beg@V@ROOT citizen@N@OBJ	0.507402763187121
1637	citizen@N@NSUBJ beg@V@ROOT litigator@N@OBJ	0.3384584597267908
1638	citizen@N@NSUBJ beg@V@ROOT litigator@N@OBL	0.17170350277849133
1639	litigator@N@NSUBJ beg@V@ROOT citizen@N@OBL	0.467107506855441
1640	plumber@N@NSUBJ devastate@V@ROOT foreman@N@OBJ	0.36033775479817254
1641	foreman@N@NSUBJ devastate@V@ROOT plumber@N@OBJ	0.43478844099810976
1642	foreman@N@NSUBJ devastate@V@ROOT plumber@N@OBL	0.3649844597076568
1643	plumber@N@NSUBJ devastate@V@ROOT foreman@N@OBL	0.34660203026215797
1644	sergeant@N@NSUBJ identify@V@ROOT sniper@N@OBJ	0.33708127368714536
1645	sniper@N@NSUBJ identify@V@ROOT sergeant@N@OBJ	0.4935749297207628
1646	sniper@N@NSUBJ identify@V@ROOT sergeant@N@OBL	0.5017637971982282
1647	sergeant@N@NSUBJ identify@V@ROOT sniper@N@OBL	0.3935014229720537
